관리번호,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,통합영업상태명,영업상태명,소재지시설전화번호,소재지면적정보,X좌표값,Y좌표값,영업장주변구분명,급수시설구분명,다중이용업소여부,시설총규모정보,카테고리
3770000-101-2026-00011,멜로피자 인계권선점,20260113,"경기도 수원시 팔달구 효원로 193, 1층 103호 (인계동)",경기도 수원시 팔달구 인계동 1008-8,16479.0,37.2641352955,127.0229939029,영업/정상,영업,,57.07,201969.426691767,418023.222327052,,상수도전용,N,57.07,피자
3750000-101-2025-00145,멜로피자 정자직영점,20250723,"경기도 수원시 장안구 대평로 128, 파크프라자 1층 103호 (정자동)",경기도 수원시 장안구 정자동 266-3 파크프라자,16339.0,37.2989323114,126.9913167079,영업/정상,영업,,54.60,199142.599332731,421905.117536844,학교정화(상대),상수도전용,N,54.6,피자
5610000-101-2007-00047,미뜨레피자 수원본점,20070319,경기도 수원시 영통구 매탄로140번길 68-22 (매탄동),경기도 수원시 영통구 매탄동 1252-4,16544.0,37.2619775428,127.0473785932,영업/정상,영업,031-213-2821,33.67,204131.503311172,417781.077985062,,상수도전용,N,33.67,피자
3770000-101-2020-00277,미뜨레피자 화서점,20201027,"경기도 수원시 팔달구 팔달로107번길 43, 1층 (화서동)",경기도 수원시 팔달구 화서동 109-2,16442.0,37.2782415172,127.0009876611,영업/정상,영업,,23.60,200017.40566057,419582.665551518,,상수도전용,N,23.6,피자
3760000-101-2007-00002,미스터피자서수원점,20070104,"경기도 수원시 권선구 금호로 236 (탑동,2층)",경기도 수원시 권선구 탑동 759-7 2층,16604.0,37.2753571102,126.9759658523,영업/정상,영업,031-293-0851,130.53,197796.942761648,419269.374116215,기타,상수도전용,Y,130.53,피자
5610000-101-2021-00333,미친피자 인계매탄점,20211014,"경기도 수원시 영통구 매탄로168번길 16, 1층 좌측호 (매탄동)",경기도 수원시 영통구 매탄동 833-3,16539.0,37.2650112903,127.046345404,영업/정상,영업,,29.70,204038.165351779,418117.699338234,,상수도전용,N,29.7,피자
5610000-101-2021-00309,반올림피자 수원매탄점,20210916,"경기도 수원시 영통구 매여울로40번길 5, 1층 일부호 (매탄동)",경기도 수원시 영통구 매탄동 196-12,16524.0,37.2718765131,127.0454582776,영업/정상,영업,031-213-1828,52.40,203959.294894825,418883.035190166,,상수도전용,N,52.4,피자
3770000-101-2024-00090,반올림피자 수원시청점,20240321,"경기도 수원시 팔달구 세지로174번길 32-2, 1층 (인계동)",경기도 수원시 팔달구 인계동 1000-12,16479.0,37.266408704,127.023464532,영업/정상,영업,,55.02,202009.40938501,418273.806820434,,상수도전용,N,55.02,피자
3770000-101-2025-00289,반올림피자 수원우만점,20251016,"경기도 수원시 팔달구 경수대로616번길 6, 1층 103호 (우만동)",경기도 수원시 팔달구 우만동 557,16240.0,37.28059888,127.030797625,영업/정상,영업,,35.17,202660.177000639,419846.778339324,,,N,35.17,피자
3770000-101-2022-00346,백스트리트 피자,20221025,"경기도 수원시 팔달구 정조로900번길 13, 2층 201호 (북수동)",경기도 수원시 팔달구 북수동 15-1,16253.0,37.2879555619,127.0154654374,영업/정상,영업,,76.00,201300.116899771,420664.019980329,,상수도전용,N,76.0,피자
3750000-101-2025-00067,번쩍피자 정자점,20250320,"경기도 수원시 장안구 수성로303번길 8, 1층 일부호 (정자동)",경기도 수원시 장안구 정자동 80-4,16313.0,37.2918255357,127.0052979846,영업/정상,영업,,36.87,200399.261775591,421095.039676323,주택가주변,상수도전용,N,36.87,피자
5610000-101-2025-00339,복피자 본점,20251014,"경기도 수원시 영통구 봉영로 1623, 드림피아빌딩 1층 111호 (영통동)",경기도 수원시 영통구 영통동 958-1 드림피아빌딩 111호,16703.0,37.2559223973,127.0747272211,영업/정상,영업,,45.63,206556.351819145,417113.766621288,,상수도전용,N,45.63,피자
3770000-101-2026-00031,복피자 인계직영점,20260209,"경기도 수원시 팔달구 중부대로220번길 10, 제지1층 105호 (인계동, 수원 인계동 동문굿모닝힐 아파트)",경기도 수원시 팔달구 인계동 1171 수원 인계동 동문굿모닝힐 아파트,,,,영업/정상,영업,,.00,203382.956586785,419311.326654537,,,N,0.0,피자
3750000-101-2026-00067,복피자 장안직영점,20260413,"경기도 수원시 장안구 정자천로13번길 21, 1층 일부호 (천천동)",경기도 수원시 장안구 천천동 361-1,16421.0,37.2897631255,126.9784156443,영업/정상,영업,,32.68,198014.317075218,420867.014348202,주택가주변,상수도전용,N,32.68,피자
3760000-101-2023-00194,빽보이피자 수원권선점,20230531,"경기도 수원시 권선구 세권로195번길 13, 1층 132호 (권선동, 권선종합상가)",경기도 수원시 권선구 권선동 1050 권선종합상가,16566.0,37.2558250568,127.0253918735,영업/정상,영업,,28.50,202182.056707379,417106.366537489,,,N,28.5,피자
5610000-101-2024-00345,빽보이피자 수원망포점,20241029,"경기도 수원시 영통구 영통로 169, 1층 101호 (망포동)",경기도 수원시 영통구 망포동 297-8,16689.0,37.2426624625,127.0550031516,영업/정상,영업,,38.40,204805.568009405,415638.989259885,,,N,38.4,피자
3760000-101-2022-00311,빽보이피자 수원오목천점,20221128,"경기도 수원시 권선구 삼천병마로1566번길 11, 107호 (오목천동)",경기도 수원시 권선구 오목천동 0,16636.0,37.2427705474,126.9636201605,영업/정상,영업,,33.06,,,,상수도전용,N,33.06,피자
3750000-101-2022-00166,빽보이피자 수원정자점,20221011,"경기도 수원시 장안구 대평로89번길 32, 상가동 1층 102 좌측호 (정자동, 백설 에듀빌)",경기도 수원시 장안구 정자동 871-4 백설 에듀빌,16333.0,37.2955311196,126.9906288031,영업/정상,영업,,23.76,199095.858436723,421574.093246729,,상수도전용,N,23.76,피자
5610000-101-2015-00090,뽕뜨락피자 영통1호점,20150331,"경기도 수원시 영통구 영통로200번길 34, 103호 (망포동, 준원빌딩)",경기도 수원시 영통구 망포동 341 103호,16690.0,37.2442081417,127.0585569787,영업/정상,영업,031-204-0304,,205124.712219188,415813.175429983,,,N,0.0,피자
5610000-101-2021-00115,서오릉 피자,20210331,"경기도 수원시 영통구 인계로 219, 상가동 132호 일부호 (매탄동, 삼성1차아파트)",경기도 수원시 영통구 매탄동 810-3 삼성1차아파트,16537.0,37.2660564478,127.0415458572,영업/정상,영업,031-212-1142,31.32,203654.140907291,418212.585267662,,,N,31.32,피자
3750000-101-2022-00186,서오릉피자(수원정자점),20221104,"경기도 수원시 장안구 파장천로 4, 1층 3호 (파장동)",경기도 수원시 장안구 파장동 589-6,16350.0,37.3059648987,126.9938308594,영업/정상,영업,031-245-7882,42.75,199378.283349599,422657.239829298,,상수도전용,N,42.75,피자
3750000-101-2022-00178,솔트타운피자,20221026,"경기도 수원시 장안구 화산로213번길 9-4, 1층 102호 (율전동)",경기도 수원시 장안구 율전동 288-12,16417.0,37.2990055706,126.9730374475,영업/정상,영업,,23.04,197539.422352306,421891.607733047,,상수도전용,N,23.04,피자
3750000-101-2026-00058,어바웃피자 수원정자점,20260401,"경기도 수원시 장안구 대평로89번길 10, 상가동 1층 103호 일부호 (정자동, 백설마을 주공아파트)",경기도 수원시 장안구 정자동 871-3 백설마을 주공아파트,16333.0,37.2959687206,126.9917766918,영업/정상,영업,,23.70,199185.834919045,421617.534790377,,상수도전용,N,23.7,피자
3770000-101-2010-00072,엘루이 피자,20100330,"경기도 수원시 팔달구 효원로265번길 40, 2층 (인계동)",경기도 수원시 팔달구 인계동 1113-9,16490.0,37.263791165,127.0316237082,영업/정상,영업,031-235-5501,57.23,202740.011596933,417981.581602172,,상수도전용,N,57.23,피자
3760000-101-1997-00150,오구쌀피자,19970925,경기도 수원시 권선구 삼천병마로1598번길 3 (오목천동),경기도 수원시 권선구 오목천동 320-11,16635.0,37.2452948834,126.9637150216,영업/정상,영업,031-294-5599,21.08,196707.450714204,415933.843516176,주택가주변,상수도전용,N,21.08,피자
3760000-101-2021-00141,오르새피자 서수원점,20210503,"경기도 수원시 권선구 금호로 83-8, 1층 101호 (금곡동)",경기도 수원시 권선구 금곡동 1141,16393.0,37.2720546481,126.9591827959,영업/정상,영업,,38.75,196311.70123353,418900.67108254,,상수도전용,N,38.75,피자
5610000-101-2024-00274,온오프피자 수원영통점,20240814,"경기도 수원시 영통구 봉영로 1612, 보보스프라자 1층 113호 (영통동)",경기도 수원시 영통구 영통동 996-4 보보스프라자,16704.0,37.2545081228,127.074983256,영업/정상,영업,,54.20,206586.493721295,416951.858130707,,,N,54.2,피자
5610000-101-2020-00033,왕손피자,20200130,"경기도 수원시 영통구 매여울로 28, 1층 (매탄동)",경기도 수원시 영통구 매탄동 196-61,16524.0,37.2710689111,127.0464105727,영업/정상,영업,,24.74,204045.46042071,418794.016597166,,,N,24.74,피자
3770000-101-1995-50028,이석민피자,19951223,경기도 수원시 팔달구 동말로25번길 70 (화서동),경기도 수원시 팔달구 화서동 202-9,16443.0,37.2807060493,126.9954890845,영업/정상,영업,031-254-0209,28.99,199529.946138565,419861.387614116,주택가주변,상수도전용,N,28.99,피자
3770000-101-2014-00178,잭슨피자 인계점,20140807,경기도 수원시 팔달구 효원로265번길 41 (인계동),경기도 수원시 팔달구 인계동 1043-9,16490.0,37.2639430594,127.0312844282,영업/정상,영업,,87.40,202704.128359142,418001.640918528,,상수도전용,N,87.4,피자
3770000-101-2016-00222,존앤진피자펍 신풍점,20161020,"경기도 수원시 팔달구 신풍로 47, 1층 (신풍동)",경기도 수원시 팔달구 신풍동 32-1 1층,16251.0,37.2852998089,127.0140836022,영업/정상,영업,031-253-5189,52.16,201170.794571909,420375.061278879,,상수도전용,N,52.16,피자
5610000-101-2018-00220,착한피자,20180820,"경기도 수원시 영통구 청명로43번길 8, 102호 (영통동)",경기도 수원시 영통구 영통동 1032-15 102호,16705.0,37.2514166672,127.080131261,영업/정상,영업,031-202-3388,21.95,207035.785938713,416612.686083282,,,N,21.95,피자
3770000-101-2018-00116,청년피자 서수원점,20180608,"경기도 수원시 팔달구 동말로77번길 26, 1층 (화서동)",경기도 수원시 팔달구 화서동 71-161 1층,16439.0,37.2799620392,127.0028601218,영업/정상,영업,,16.50,200182.946976713,419776.61958452,,,N,16.5,피자
3760000-101-2025-00320,청년피자 수원고색점,20251103,"경기도 수원시 권선구 매송고색로 720-1, 1층 일부호 (고색동)",경기도 수원시 권선구 고색동 49-10,16649.0,37.2512140599,126.9833159572,영업/정상,영업,,49.14,198447.346967209,416588.130840056,,상수도전용,N,49.14,피자
5610000-101-2019-00235,청년피자 수원영통점,20190716,"경기도 수원시 영통구 영통로200번길 20, 1층 103호 (망포동, 망포마을 현대1차 아이파크)",경기도 수원시 영통구 망포동 693 망포마을 현대1차 아이파크,16690.0,37.2440732252,127.0562238348,영업/정상,영업,,24.04,204983.082826439,415780.930413258,,,N,24.04,피자
3760000-101-2022-00067,청년피자 호매실점,20220330,"경기도 수원시 권선구 서수원로523번길 30-10, 1층 일부호 (금곡동)",경기도 수원시 권선구 금곡동 1134-2,16393.0,37.271669369,126.9577192692,영업/정상,영업,031-291-3331,49.32,196180.881773107,418857.076678329,,상수도전용,N,49.32,피자
3750000-101-2020-00124,청년피자(북수원점),20200903,"경기도 수원시 장안구 대평로142번길 23-14, 1층 102호 (정자동)",경기도 수원시 장안구 정자동 327-2 102호,16339.0,37.3011773807,126.9914595568,영업/정상,영업,,45.00,199172.705189013,422131.26288154,,상수도전용,N,45.0,피자
3760000-101-2025-00067,청담피자 수원점,20250326,"경기도 수원시 권선구 경수대로 261, 리치타워 1층 101(일부)호 (세류동)",경기도 수원시 권선구 세류동 1121-4 리치타워,16590.0,37.2507047131,127.0185907358,영업/정상,영업,,64.00,201578.556273159,416530.949498378,,상수도전용,N,64.0,피자
3750000-101-2023-00191,탐나는 피자,20231208,"경기도 수원시 장안구 수성로276번길 24, 1층 101호 (영화동)",경기도 수원시 장안구 영화동 396-30,16274.0,37.2893920755,127.0032155093,영업/정상,영업,,29.21,200213.732651385,420824.573950239,,상수도전용,N,29.21,피자
5610000-101-2024-00090,탐나는 피자,20240329,"경기도 수원시 영통구 매여울로 16, 1층 102호 (매탄동)",경기도 수원시 영통구 매탄동 196-79 102호,16524.0,37.2707308777,127.0475856163,영업/정상,영업,,41.44,204149.381175803,418756.325795405,,,N,41.44,피자
3760000-101-2026-00030,탐나는피자/1인피자탐나미니박스 호매실점,20260211,"경기도 수원시 권선구 금호로 24, 1층 (호매실동)",경기도 수원시 권선구 호매실동 402-30,16400.0,37.2686437439,126.9544588828,영업/정상,영업,,30.66,195890.276421625,418522.119920677,,,N,30.66,피자
5610000-101-2003-00612,토마토피자,20031014,"경기도 수원시 영통구 매여울로53번길 73, 1층 (매탄동)",경기도 수원시 영통구 매탄동 173-40 1층 일부,16532.0,37.2728046708,127.0407153893,영업/정상,영업,031-212-6777,36.90,203536.598931881,418984.330729967,,,N,36.9,피자
3770000-101-2025-00300,투맨피자 수원인계점,20251027,"경기도 수원시 팔달구 중부대로 187, 1층 (우만동)",경기도 수원시 팔달구 우만동 141-4,16494.0,37.2772152883,127.0368082861,영업/정상,영업,,.00,203194.689898497,419473.789007061,,,N,0.0,피자
3760000-101-2025-00337,투엑스피자 수원점,20251112,"경기도 수원시 권선구 동수원로146번길 40, 101호 (곡반정동)",경기도 수원시 권선구 곡반정동 517-8,16667.0,37.2444306756,127.0320028769,영업/정상,영업,,42.96,202767.31649755,415836.828783185,,,N,42.96,피자
3760000-101-2024-00018,폭탄토핑피자,20240118,"경기도 수원시 권선구 곡선로50번길 22-22, 1층 일부호 (곡반정동)",경기도 수원시 권선구 곡반정동 569-16,16671.0,37.2383131507,127.0282074859,영업/정상,영업,,51.94,202432.221026322,415157.006872518,,,N,51.94,피자
3750000-101-2023-00002,프레드피자 장안점,20230104,"경기도 수원시 장안구 장안로104번길 2, 1층 일부호 (정자동)",경기도 수원시 장안구 정자동 48-2,16313.0,37.2932066983,127.0014867944,영업/정상,영업,,37.13,200062.943278991,421246.529933357,,상수도전용,N,37.13,피자
3760000-101-2025-00040,피자닭터 수원2호점,20250225,"경기도 수원시 권선구 하탑로 52, 1층 106호 (탑동)",경기도 수원시 권선구 탑동 885-2,16610.0,37.269089751,126.9773965728,영업/정상,영업,,29.97,197924.031844981,418568.750596458,,상수도전용,N,29.97,피자
3760000-101-2024-00285,피자닭터 수원점,20240919,"경기도 수원시 권선구 곡선로49번길 14-15, 1층 101호 (곡반정동)",경기도 수원시 권선구 곡반정동 554-5,16670.0,37.2393252755,127.0311212237,영업/정상,영업,,50.40,202691.155676371,415270.721432883,,상수도전용,N,50.4,피자
3760000-101-2010-00196,피자마루,20100831,"경기도 수원시 권선구 세지로 64, 1층 (권선동)",경기도 수원시 권선구 권선동 1000 외 1필지 1층,16564.0,37.2576134642,127.0173739617,영업/정상,영업,031-234-1082,25.20,201471.607321854,417308.248558666,기타,상수도전용,N,25.2,피자
